state,session,chamber,bill_id,title,created_at,updated_at,type,subjects
wa,2011-2012,upper,SB 6523,Concerning resident curators of state properties.,2012-04-03 19:37:24.569000,2012-11-02 06:43:57.474000,bill,State Agencies
wa,2011-2012,upper,SB 6524,Delaying elimination of the family policy council and the council for children and families.,2012-04-03 19:37:25.528000,2012-11-02 06:43:57.499000,bill,Family and Children Issues
wa,2011-2012,upper,SB 6525,Concerning a business and occupation tax deduction for donated medical services.,2012-04-03 19:37:25.361000,2012-10-18 06:58:12.253000,bill,"Business and Consumers|Health|Budget, Spending, and Taxes"
wa,2011-2012,upper,SB 6526,Concerning medicaid cost containment.,2012-04-03 19:37:25.177000,2012-11-02 06:43:57.492000,bill,Public Services
wa,2011-2012,upper,SB 6527,Regulating cellular telephone use by state employees.,2012-04-03 19:37:25.082000,2012-11-02 06:43:57.489000,bill,State Agencies|Technology and Communication
wa,2011-2012,upper,SB 6528,Concerning taxation of heavy equipment.,2012-04-03 19:37:25.782000,2012-10-18 06:58:12.269000,bill,"Public Services|Business and Consumers|Budget, Spending, and Taxes"
wa,2011-2012,upper,SB 6529,Changing requirements for electioneering communications.,2012-04-03 19:37:25.685000,2012-11-02 06:43:57.502000,bill,Campaign Finance and Election Issues|Other
wa,2011-2012,upper,SB 6530,Expanding insurance coverage of neurodevelopmental therapies.,2012-04-03 19:33:43.679000,2012-11-02 06:43:40.422000,bill,Health|Insurance
wa,2011-2012,upper,SB 6531,Concerning health care services for incarcerated offenders.,2012-04-03 19:33:43.798000,2012-11-02 06:43:40.444000,bill,Public Services|Health|Crime
wa,2011-2012,upper,SB 6532,Implementing a voluntary quality rating and improvement system for child care centers and early learning programs.,2012-04-03 19:33:43.895000,2012-11-02 06:43:40.501000,bill,State Agencies|Education|Health|Public Services|Family and Children Issues
wa,2011-2012,upper,SB 6533,"Exempting veterans from fingerprint and background check requirements for real estate broker, managing broker, and firm licensees.",2012-04-03 19:33:44.053000,2012-11-02 06:43:40.515000,bill,Labor and Employment|Business and Consumers|Military|Housing and Property
wa,2011-2012,upper,SB 6534,Concerning commercial vehicle regulations for texting while driving and projecting loads.,2012-04-03 19:33:44.151000,2012-10-18 06:57:50.490000,bill,Transportation|Technology and Communication
wa,2011-2012,upper,SB 6535,Clarifying provisions establishing subzones in countywide flood control zone districts.,2012-04-03 19:33:44.323000,2012-11-02 06:43:40.521000,bill,Environmental
wa,2011-2012,upper,SB 6536,Concerning ferry and flood control zone district functions and taxing authorities.,2012-04-03 19:33:44.570000,2012-11-02 06:43:40.525000,bill,"Environmental|Transportation|Budget, Spending, and Taxes|Municipal and County Issues"
wa,2011-2012,upper,SB 6537,Regarding school district teacher and principal assignment policies.,2012-04-03 19:33:44.666000,2012-11-02 06:43:40.528000,bill,Labor and Employment|Education
wa,2011-2012,upper,SB 6538,Concerning the stewardship of household mercury-containing lamps.,2012-04-03 19:33:44.827000,2012-11-02 06:43:40.569000,bill,Environmental|Health|Technology and Communication|Commerce
wa,2011-2012,upper,SB 6539,Establishing an air pollution offset program.,2012-04-03 19:33:44.928000,2012-11-02 06:43:40.573000,bill,Environmental|State Agencies|Transportation|Public Services
wa,2011-2012,upper,SB 6540,Creating a business and occupation tax credit for hiring certain persons in manufacturing.,2012-04-03 19:33:45.184000,2012-11-02 06:43:40.580000,bill,"Business and Consumers|Technology and Communication|Budget, Spending, and Taxes"
wa,2011-2012,upper,SB 6541,Regarding the use of workforce investment funds for layoff aversion.,2012-04-03 19:33:45.085000,2012-11-02 06:43:40.577000,bill,Labor and Employment|Education
wa,2011-2012,upper,SB 6542,Regarding the assignment of intellectual property rights at institutions of higher education.,2012-04-03 19:33:45.441000,2012-11-02 06:43:40.636000,bill,Education
wa,2011-2012,upper,SB 6543,Addressing the use of overtime when calculating pension benefits.,2012-04-03 19:33:45.282000,2012-11-02 06:43:40.584000,bill,Labor and Employment
wa,2011-2012,upper,SB 6544,Classifying certain military veterans as resident students.,2012-04-03 19:33:45.705000,2012-10-18 06:57:50.786000,bill,Military|Education
wa,2011-2012,upper,SB 6545,"Transferring the powers, duties, and functions of the developmental disabilities endowment from the department of health to the department of commerce.",2012-04-03 19:33:45.543000,2012-11-02 06:43:40.704000,bill,Commerce|State Agencies|Health
wa,2011-2012,upper,SB 6546,Concerning preventative care and screenings for children in medicaid managed care contracts.,2012-04-03 19:34:40.707000,2012-11-02 06:43:46.347000,bill,Public Services|Health
wa,2011-2012,upper,SB 6547,Regarding the microenterprise development program.,2012-04-03 19:33:45.908000,2012-11-02 06:43:40.766000,bill,Commerce|State Agencies|Business and Consumers
wa,2011-2012,upper,SB 6548,Providing a stable source of revenue for education by imposing a tax on high income earners.,2012-04-03 19:36:48.829000,2012-10-18 06:58:08.954000,bill,"Public Services|Education|Budget, Spending, and Taxes"
wa,2011-2012,upper,SB 6549,Adopting a model policy to require a third person to be present during interviews.,2012-04-03 19:36:48.665000,2012-10-18 06:58:08.950000,bill,Education|Family and Children Issues
wa,2011-2012,upper,SB 6550,Concerning tax reform.,2012-04-03 19:37:06.372000,2012-10-18 06:58:10.478000,bill,"Business and Consumers|Budget, Spending, and Taxes"
wa,2011-2012,upper,SB 6551,Providing transparency and legislative oversight of tribal fuel tax agreements.,2012-04-03 19:37:06.470000,2012-10-18 06:58:10.482000,bill,"Transportation|Budget, Spending, and Taxes|Indigenous Peoples"
wa,2011-2012,upper,SB 6552,Clarifying the definition of qualifying utility in the energy independence act.,2012-04-03 19:37:06.009000,2012-10-18 06:58:10.468000,bill,Energy|Public Services
wa,2011-2012,upper,SB 6553,Regarding school district employer pooled benefits.,2012-04-03 19:37:06.132000,2012-10-18 06:58:10.473000,bill,Labor and Employment|Education
wa,2011-2012,upper,SB 6554,Consolidating the liquor control board into the gambling commission.,2012-04-03 19:37:05.724000,2012-10-18 06:58:10.408000,bill,State Agencies|Other|Gambling and Gaming
wa,2011-2012,upper,SB 6555,Providing for family assessments in cases involving child abuse or neglect.,2012-04-03 19:37:05.849000,2012-11-02 06:43:56.177000,bill,Health|Family and Children Issues
wa,2011-2012,upper,SB 6556,Establishing a diabetes action team public-private partnership.,2012-04-03 19:37:05.463000,2012-11-02 06:43:56.161000,bill,Public Services|Health
wa,2011-2012,upper,SB 6557,Directing existing real estate excise taxes to the general fund.,2012-04-03 19:37:05.569000,2012-11-02 06:43:56.164000,bill,"Housing and Property|Budget, Spending, and Taxes"
wa,2011-2012,upper,SB 6558,Using conservation achieved by a qualifying utility in excess of its biennial acquisition target under the energy independence act.,2012-04-03 19:37:06.627000,2012-10-18 06:58:10.488000,bill,Public Services
wa,2011-2012,upper,SB 6559,Modifying the definition of nonpower attributes in the energy independence act.,2012-04-03 19:37:06.725000,2012-11-02 06:43:56.204000,bill,Energy|Public Services
wa,2011-2012,upper,SB 6560,Modifying the definition of high-efficiency cogeneration in the energy independence act.,2012-04-03 19:36:13.205000,2012-10-18 06:58:05.656000,bill,Energy|Public Services
wa,2011-2012,upper,SB 6561,Adding spent pulping liquors and liquors derived from algae and other sources to the definition of renewable resource in the energy independence act.,2012-04-03 19:36:13.084000,2012-11-02 06:43:52.893000,bill,Environmental|Energy|Public Services
wa,2011-2012,upper,SB 6562,Requiring the establishment of an automated external defibrillator program for each high school in the state.,2012-04-03 19:36:12.925000,2012-11-02 06:43:52.889000,bill,Recreation|Education|Health
wa,2011-2012,upper,SB 6563,Merging plan 1 and plan 2 of the law enforcement officers' and firefighters' retirement system.,2012-04-03 19:36:12.830000,2012-11-02 06:43:52.886000,bill,Labor and Employment
wa,2011-2012,upper,SB 6564,Prohibiting roll your own tobacco machines.,2012-04-03 19:36:12.734000,2012-11-02 06:43:52.882000,bill,Drugs|Commerce
wa,2011-2012,upper,SB 6565,Expanding resident student eligibility for purposes of the state need grant program.,2012-04-03 19:36:12.561000,2012-10-18 06:58:05.602000,bill,Education
wa,2011-2012,upper,SB 6566,Adjusting when a judgment lien on real property commences.,2012-04-03 19:34:21.732000,2012-11-02 06:43:44.779000,bill,Housing and Property|Legal Issues|Civil Liberties and Civil Rights
wa,2011-2012,upper,SB 6567,Modifying the state expenditure limit to ensure that the paramount duty of educating children is met through a reprioritization of state government expenditures.,2012-04-03 19:36:12.339000,2012-11-02 06:43:52.873000,bill,"State Agencies|Education|Budget, Spending, and Taxes"
wa,2011-2012,upper,SB 6568,Creating accounts for the center for childhood deafness and hearing loss and for the school for the blind.,2012-04-03 19:36:12.236000,2012-11-02 06:43:52.869000,bill,Public Services|Health|Family and Children Issues
wa,2011-2012,upper,SB 6569,Regulating vehicle dealers in counties with a population of ten thousand or less.,2012-04-03 19:36:12.075000,2012-10-18 06:58:05.584000,bill,Transportation|Business and Consumers|Commerce
wa,2011-2012,upper,SB 6570,Addressing family and medical leave.,2012-04-03 19:36:31.305000,2012-10-18 06:58:07.594000,bill,Labor and Employment|Family and Children Issues
wa,2011-2012,upper,SB 6571,Strengthening the department of revenue's ability to collect spirits taxes imposed under RCW 82.08.150.,2012-04-03 19:36:31.401000,2012-11-02 06:43:54.087000,bill,"State Agencies|Other|Budget, Spending, and Taxes"
wa,2011-2012,upper,SB 6572,Addressing provision of spoken language interpreter services for state executive agencies.,2012-04-03 19:36:31.497000,2012-11-02 06:43:54.094000,bill,State Agencies
wa,2011-2012,upper,SB 6573,Addressing unemployment in the construction industry.,2012-04-03 19:36:31.814000,2012-10-18 06:58:07.637000,bill,Labor and Employment|Public Services
wa,2011-2012,upper,SB 6574,Authorizing certain cities in which stadium and exhibition centers are located to impose admissions taxes in limited circumstances.,2012-04-03 19:36:30.775000,2012-11-02 06:43:54.031000,bill,"Budget, Spending, and Taxes|Municipal and County Issues"
wa,2011-2012,upper,SB 6575,Granting extraordinary medical placement to offenders under certain conditions.,2012-04-03 19:36:30.944000,2012-11-02 06:43:54.054000,bill,Crime
wa,2011-2012,upper,SB 6576,Allowing school districts to charge for the reasonable costs of responding to public records requests.,2012-04-03 19:36:31.044000,2012-11-02 06:43:54.057000,bill,Other|Education
wa,2011-2012,upper,SB 6577,Offering health benefit subsidies for certain retired public employees.,2012-04-03 19:36:31.144000,2012-11-02 06:43:54.061000,bill,Labor and Employment|Health
wa,2011-2012,upper,SB 6578,Providing funding for chemical dependency treatment.,2012-04-03 19:36:30.511000,2012-11-02 06:43:54.019000,bill,Drugs|Health|Public Services|Other|Business and Consumers
wa,2011-2012,upper,SB 6579,Concerning the public disclosure of evaluation and testing materials for vessel pilots.,2012-04-03 19:36:30.669000,2012-11-02 06:43:54.023000,bill,Other|Transportation
wa,2011-2012,upper,SB 6580,Modifying investment cost recovery incentive provisions concerning customer-generated electricity to require certain elements used in the production of such electricity to be manufactured by entities that have a significant employment presence in Washington state.,2012-04-03 19:35:40.686000,2012-10-18 06:58:02.718000,bill,"Energy|Public Services|Budget, Spending, and Taxes"
wa,2011-2012,upper,SB 6581,Eliminating accounts and funds.,2012-04-03 19:35:40.587000,2012-11-02 06:43:50.695000,bill,Public Services
wa,2011-2012,upper,SB 6582,Concerning local transportation revenue options.,2012-04-03 19:35:40.900000,2012-11-02 06:43:50.713000,bill,"Transportation|Budget, Spending, and Taxes"
wa,2011-2012,upper,SB 6583,Creating a property tax exemption for the value of new construction of industrial/manufacturing facilities in target urban areas.,2012-04-03 19:35:40.801000,2012-10-18 06:58:02.723000,bill,"Other|Technology and Communication|Municipal and County Issues|Budget, Spending, and Taxes"
wa,2011-2012,upper,SB 6584,Addressing employer and employee relationships under the state retirement systems.,2012-04-03 19:35:40.220000,2012-10-18 06:58:02.690000,bill,Labor and Employment
wa,2011-2012,upper,SB 6585,Concerning the periodic replacement of license plates.,2012-04-03 19:35:39.990000,2012-11-02 06:43:50.682000,bill,State Agencies|Transportation
wa,2011-2012,upper,SB 6586,Regarding the public works board.,2012-04-03 19:35:40.485000,2012-10-18 06:58:02.699000,bill,Public Services
wa,2011-2012,upper,SB 6587,Advancing the deadline for approval of the redistricting plan.,2012-04-03 19:35:40.319000,2012-10-18 06:58:02.694000,bill,Legislative Affairs
wa,2011-2012,upper,SB 6588,"Establishing that the state archivist has the sole authority for archival and records storage, except for legislative records.",2012-04-03 19:35:41.340000,2012-10-18 06:58:02.779000,bill,State Agencies|Other|Legislative Affairs
wa,2011-2012,upper,SB 6589,Requiring a direct patient-provider primary care practice services option for public employees.,2012-04-03 19:35:41.012000,2012-11-02 06:43:50.723000,bill,
wa,2011-2012,upper,SB 6590,Concerning the discover pass program.,2012-04-03 19:35:57.230000,2012-10-18 06:58:04.128000,bill,Environmental|Recreation|Public Services|Animal Rights and Wildlife Issues
